DATE,er,cpi_usa,cpi_can,y,cpi_usa_diff,cpi_can_diff,prices_usa,prices_can,can/usa,can/usa_gt,x
2013-09-01,1.034235,98.78996,97.41901,-0.0020468181818180664,0.11475999999998976,0.1580199999999934,55,39,0.9861225776384565,0.7090909090909091,-0.04811242236154356
2013-10-01,1.036281818181818,98.53555,97.18198000000001,-0.01236028708133996,-0.2544099999999929,-0.23702999999999008,53,39,0.9862631304133382,0.7358490566037735,-0.05001868776847984
2013-11-01,1.048642105263158,98.3343,97.18198000000001,-0.015276942355889611,-0.2012500000000017,0.0,54,39,0.9882816067231882,0.7222222222222222,-0.06036049853996983
2013-12-01,1.0639190476190477,98.32585999999999,96.94495,-0.030090476190476112,-0.00844000000000733,-0.2370300000000043,51,39,0.9859557800969146,0.7647058823529411,-0.077963267522133
2014-01-01,1.0940095238095238,98.69166,97.26099,-0.011432581453634238,0.36580000000000723,0.316040000000001,55,41,0.985503638301352,0.7454545454545455,-0.10850588550817175
2014-02-01,1.105442105263158,99.05660999999999,98.05109,-0.005238847117794432,0.3649499999999932,0.7900999999999954,56,43,0.9898490368285369,0.7678571428571429,-0.11559306843462114
2014-03-01,1.1106809523809524,99.69453,98.60416,0.011471861471861633,0.6379200000000083,0.5530699999999911,55,44,0.9890628904113394,0.8,-0.121618061969613
2014-04-01,1.0992090909090908,100.0232,98.9202,0.0098233766233764,0.32867000000000246,0.316040000000001,56,48,0.9889725583664589,0.8571428571428571,-0.11023653254263188
2014-05-01,1.0893857142857144,100.3725,99.39426,0.006347619047619268,0.3492999999999995,0.4740600000000086,56,45,0.9902539042068296,0.8035714285714286,-0.09913181007888483
2014-06-01,1.0830380952380951,100.5595,99.47327,0.009119913419913361,0.1869999999999976,0.0790099999999967,58,46,0.9891981364266926,0.7931034482758621,-0.0938399588114025
2014-07-01,1.0739181818181818,100.5202,99.31525,-0.01871515151515135,-0.039299999999997226,-0.1580199999999934,61,49,0.9880128571172759,0.8032786885245902,-0.08590532470090584
2014-08-01,1.0926333333333331,100.3523,99.31525,-0.00841904761904777,-0.16790000000000305,0.0,55,48,0.9896659070096052,0.8727272727272727,-0.1029674263237279
2014-09-01,1.101052380952381,100.4278,99.39426,-0.02010216450216462,0.07550000000000523,0.0790099999999967,52,41,0.9897086264958508,0.7884615384615384,-0.11134375445653011
